customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06500,Male,0,No,Yes,11,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,84.23,941.34,Yes
CUST-06501,Male,1,No,Yes,69,Yes,No,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,66.96,4651.5,Yes
CUST-06502,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),55.44,2633.0,No
CUST-06503,Male,0,Yes,No,72,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),37.53,2743.65,No
CUST-06504,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),104.89,3212.47,Yes
CUST-06505,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),50.17,1633.21,No
CUST-06506,Female,0,Yes,Yes,19,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),98.19,1909.93,No
CUST-06507,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,41.62,717.09,Yes
CUST-06508,Male,0,No,No,48,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),24.66,1164.34,No
CUST-06509,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),100.55,1929.98,No
CUST-06510,Male,0,No,No,22,Yes,Yes,No,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),95.01,2045.23,No
CUST-06511,Female,0,No,No,6,Yes,No,No,No,No,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),26.78,126.84,No
CUST-06512,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,39.9,2156.24,No
CUST-06513,Female,0,Yes,No,28,Yes,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),111.82,3152.95,No
CUST-06514,Male,0,Yes,No,65,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,33.89,2155.37,No
CUST-06515,Female,0,Yes,No,22,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),111.06,2403.07,No
CUST-06516,Male,0,No,No,58,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,91.22,5295.54,Yes
CUST-06517,Male,0,No,No,15,No,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,66.85,959.17,No
CUST-06518,Male,1,Yes,No,44,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,92.23,4098.0,No
CUST-06519,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,85.29,3372.19,Yes
CUST-06520,Male,0,Yes,No,52,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,80.85,4160.21,No
CUST-06521,Female,1,No,No,27,No,No,No,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.54,1963.66,No
CUST-06522,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),45.19,2915.2,No
CUST-06523,Male,1,Yes,Yes,34,No,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.64,3822.05,Yes
CUST-06524,Female,0,Yes,Yes,70,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),39.33,2714.83,No
CUST-06525,Female,0,Yes,No,45,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.86,2220.0,No
CUST-06526,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.94,1377.0,No
CUST-06527,Female,1,Yes,No,46,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,100.26,4601.76,Yes
CUST-06528,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,43.42,182.88,Yes
CUST-06529,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.94,5365.84,No
CUST-06530,Male,0,No,No,36,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.25,2429.23,No
CUST-06531,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),87.13,2177.78,No
CUST-06532,Female,0,No,Yes,44,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.53,4879.58,No
CUST-06533,Female,0,Yes,No,57,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),91.56,5220.07,No
CUST-06534,Female,1,Yes,No,35,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,58.92,2087.16,No
CUST-06535,Female,0,No,No,26,No,No,No,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,71.41,1849.34,No
CUST-06536,Female,0,Yes,No,38,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,115.98,4437.65,No
CUST-06537,Male,0,Yes,Yes,56,Yes,No,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.37,5740.27,Yes
CUST-06538,Male,0,No,No,64,No,No,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,85.07,5473.72,No
CUST-06539,Female,0,No,Yes,54,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,69.55,3713.85,Yes
CUST-06540,Male,0,No,No,58,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.61,5818.44,No
CUST-06541,Male,1,No,Yes,72,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,102.22,7316.09,No
CUST-06542,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,91.53,567.89,No
CUST-06543,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),113.79,477.56,No
CUST-06544,Male,0,Yes,No,62,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,55.25,3398.09,Yes
CUST-06545,Female,0,No,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.67,1632.85,Yes
CUST-06546,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,93.17,6071.02,No
CUST-06547,Male,0,No,No,6,Yes,Yes,No,Yes,Yes,No internet service,No,No,No internet service,One year,No,Electronic check,62.81,342.54,Yes
CUST-06548,Female,0,Yes,No,66,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),73.83,4884.27,No
CUST-06549,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),118.45,5764.29,Yes
CUST-06550,Male,0,No,No,29,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),69.24,2022.01,Yes
CUST-06551,Male,0,Yes,No,72,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),40.66,2953.74,Yes
CUST-06552,Male,1,No,No,50,No,No,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,51.94,2571.04,Yes
CUST-06553,Male,0,Yes,No,25,No,Yes,No,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,25.62,632.64,No
CUST-06554,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,59.86,3670.74,No
CUST-06555,Male,0,Yes,No,43,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Electronic check,110.14,4725.69,No
CUST-06556,Female,0,No,No,71,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,51.61,3644.46,No
CUST-06557,Male,0,Yes,No,25,No,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),20.75,549.99,No
CUST-06558,Female,0,Yes,Yes,13,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,One year,Yes,Electronic check,66.52,888.28,No
CUST-06559,Female,0,No,Yes,25,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),66.91,1649.69,No
CUST-06560,Female,0,No,No,49,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),76.17,3702.29,No
CUST-06561,Male,0,No,No,56,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,One year,No,Credit card (automatic),46.47,2651.03,No
CUST-06562,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,52.19,2434.08,No
CUST-06563,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,No,Electronic check,45.3,1957.19,No
CUST-06564,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.85,3929.6,No
CUST-06565,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Electronic check,94.83,607.96,No
CUST-06566,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.28,3788.77,No
CUST-06567,Male,0,No,No,56,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Credit card (automatic),78.8,4391.8,No
CUST-06568,Female,0,No,Yes,54,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),19.07,1046.87,No
CUST-06569,Male,0,No,No,40,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.22,4576.07,Yes
CUST-06570,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.23,845.28,Yes
CUST-06571,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,45.06,1175.53,No
CUST-06572,Male,1,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),36.02,498.48,No
CUST-06573,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),75.3,5049.49,Yes
CUST-06574,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,90.96,5142.58,No
CUST-06575,Female,0,No,No,45,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),42.82,1898.9,Yes
CUST-06576,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),105.15,4844.18,No
CUST-06577,Female,1,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Mailed check,106.68,6377.9,Yes
CUST-06578,Female,0,Yes,No,33,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),26.43,914.47,No
CUST-06579,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Electronic check,117.78,7026.55,No
CUST-06580,Female,1,No,No,52,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),42.57,2227.35,No
CUST-06581,Female,0,Yes,No,23,No,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),24.04,590.07,Yes
CUST-06582,Female,0,No,Yes,16,Yes,No phone service,No,No,No,No,No,No internet service,No,One year,No,Bank transfer (automatic),80.97,1295.3,No
CUST-06583,Female,0,No,No,8,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,110.68,872.52,No
CUST-06584,Female,0,No,No,4,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),113.92,431.12,No
CUST-06585,Male,0,Yes,No,13,Yes,No,No,Yes,Yes,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),93.43,1223.13,No
CUST-06586,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,76.24,1635.13,No
CUST-06587,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.69,2772.06,No
CUST-06588,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.74,510.73,No
CUST-06589,Male,0,Yes,Yes,36,No,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.63,3240.22,No
CUST-06590,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,41.28,2303.42,No
CUST-06591,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card (automatic),103.16,4916.31,Yes
CUST-06592,Female,0,Yes,No,24,No,No,No,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,44.6,1090.79,No
CUST-06593,Female,0,Yes,Yes,10,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Mailed check,97.17,961.62,No
CUST-06594,Female,0,No,No,35,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,83.28,2876.67,Yes
CUST-06595,Female,1,Yes,No,23,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,115.78,2705.6,Yes
CUST-06596,Male,0,No,No,9,Yes,No phone service,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.68,820.38,Yes
CUST-06597,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),100.48,3179.43,No
CUST-06598,Female,0,Yes,Yes,62,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,72.13,4437.98,No
CUST-06599,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.43,2281.62,Yes
CUST-06600,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.52,276.3,Yes
CUST-06601,Female,0,No,No,1,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.89,0.54,Yes
CUST-06602,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.42,4409.95,No
CUST-06603,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),94.83,6338.69,Yes
CUST-06604,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,One year,No,Electronic check,68.33,1319.02,No
CUST-06605,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,60.08,1932.84,No
CUST-06606,Female,0,Yes,No,58,Yes,No,No,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),27.03,1530.77,No
CUST-06607,Female,1,Yes,No,42,No,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,94.12,3910.71,No
CUST-06608,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),60.03,1781.59,No
CUST-06609,Male,0,No,No,58,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),102.44,5914.55,No
CUST-06610,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),20.74,1317.03,No
CUST-06611,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.66,2647.65,Yes
CUST-06612,Female,0,No,Yes,64,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.89,4104.71,Yes
CUST-06613,Male,1,No,No,1,Yes,Yes,No,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.2,74.95,Yes
CUST-06614,Female,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.26,3976.6,Yes
CUST-06615,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.42,1058.51,No
CUST-06616,Female,0,Yes,No,60,No,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,60.11,3562.19,Yes
CUST-06617,Male,1,No,No,55,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),56.34,3142.8,No
CUST-06618,Male,0,No,No,16,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,83.83,1329.53,No
CUST-06619,Male,0,No,No,37,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),18.26,636.42,No
CUST-06620,Male,0,No,No,25,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,One year,Yes,Mailed check,29.36,715.33,No
CUST-06621,Female,0,Yes,No,19,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No,No internet service,One year,No,Bank transfer (automatic),108.98,2025.69,No
CUST-06622,Male,0,Yes,No,43,Yes,No phone service,No,No,No,No internet service,No internet service,No,Yes,One year,No,Electronic check,30.02,1258.99,No
CUST-06623,Female,0,No,No,51,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,51.16,2606.7,No
CUST-06624,Female,0,No,No,43,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,42.11,1816.81,Yes
CUST-06625,Male,0,No,No,15,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),59.66,854.0,No
CUST-06626,Female,0,Yes,No,22,Yes,No,DSL,No,No internet service,No,No,No,No,One year,No,Credit card (automatic),38.72,829.92,No
CUST-06627,Female,0,Yes,No,18,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),83.07,1486.59,No
CUST-06628,Female,1,No,No,39,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Credit card (automatic),19.56,791.7,No
CUST-06629,Male,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,93.48,5001.52,Yes
CUST-06630,Female,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),31.38,1565.71,Yes
CUST-06631,Female,0,No,No,40,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,116.52,4670.42,No
CUST-06632,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,70.91,1244.99,No
CUST-06633,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,20.54,1173.31,No
CUST-06634,Female,0,Yes,No,6,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,37.54,189.03,No
CUST-06635,Male,0,No,No,37,Yes,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),33.83,1236.66,Yes
CUST-06636,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,114.94,355.04,Yes
CUST-06637,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),20.07,1345.25,No
CUST-06638,Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.98,1167.48,Yes
CUST-06639,Male,0,Yes,No,24,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),102.33,2412.9,Yes
CUST-06640,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,58.46,3789.74,No
CUST-06641,Male,0,Yes,No,16,Yes,Yes,No,Yes,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,52.31,842.92,No
CUST-06642,Male,0,No,No,49,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,98.85,4876.32,Yes
CUST-06643,Male,1,No,Yes,59,Yes,No,DSL,No,No internet service,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),81.75,4844.37,No
CUST-06644,Male,0,No,No,40,No,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),68.7,2703.41,No
CUST-06645,Male,0,Yes,No,13,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.58,1578.2,No
CUST-06646,Female,0,Yes,No,54,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.9,2898.84,Yes
CUST-06647,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),112.59,5999.21,No
CUST-06648,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),33.38,1512.32,Yes
CUST-06649,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),22.96,983.91,No
